"api_version","results__corporate_grouping__name","results__corporate_grouping__wikipedia_id","results__corporate_grouping__companies_count","results__corporate_grouping__created_at","results__corporate_grouping__updated_at","results__corporate_grouping__curators__user__name","results__corporate_grouping__curators__user__opencorporates_url","results__corporate_grouping__memberships__membership__source__publisher","results__corporate_grouping__memberships__membership__source__retrieved_at","results__corporate_grouping__memberships__membership__source__url","results__corporate_grouping__memberships__membership__source__source_type","results__corporate_grouping__memberships__membership__company__name","results__corporate_grouping__memberships__membership__company__jurisdiction_code","results__corporate_grouping__memberships__membership__company__company_number","results__corporate_grouping__memberships__membership__company__opencorporates_url","results__corporate_grouping__memberships__membership__company__inactive"
"","","","","","","","","J. Yng","2016-11-23T23:30:14+00:00","https://opencorporates.com/users/11422","user","THC SERVICES SHENZHEN LLC","us_ny","4674880","https://opencorporates.com/companies/us_ny/4674880","False"
"","","","","","","","","J. Yng","2016-11-23T23:30:25+00:00","https://opencorporates.com/users/11422","user","THC SERVICES SHENZHEN MEMBER CORP","us_de","5646838","https://opencorporates.com/companies/us_de/5646838","null"
"","","","","","","","","J. Yng","2016-11-23T23:30:36+00:00","https://opencorporates.com/users/11422","user","THC SERVICES SHENZHEN MEMBER CORP","us_ny","4674981","https://opencorporates.com/companies/us_ny/4674981","False"
"","","","","","","","","J. Yng","2016-11-23T23:31:43+00:00","https://opencorporates.com/users/11422","user","THC VENTURE I LLC","us_nj","0600412612","https://opencorporates.com/companies/us_nj/0600412612","null"
"","","","","","","","","J. Yng","2016-11-23T23:31:50+00:00","https://opencorporates.com/users/11422","user","THC VENTURE I LLC","us_de","5498654","https://opencorporates.com/companies/us_de/5498654","null"
"","","","","","","","","J. Yng","2016-11-23T23:32:37+00:00","https://opencorporates.com/users/11422","user","TTTT VENTURE MEMBER CORP","us_de","5629229","https://opencorporates.com/companies/us_de/5629229","null"
"","","","","","","","","J. Yng","2016-11-23T23:32:43+00:00","https://opencorporates.com/users/11422","user","TTTT VENTURE LLC","us_de","5629227","https://opencorporates.com/companies/us_de/5629227","null"
"","","","","","","","","J. Yng","2016-11-23T23:32:48+00:00","https://opencorporates.com/users/11422","user","TTTT VENTURE LLC","us_ny","4976648","https://opencorporates.com/companies/us_ny/4976648","False"
"","","","","","","","","J. Yng","2016-11-23T23:34:21+00:00","https://opencorporates.com/users/11422","user","TIGL IRELAND ENTERPRISES LIMITED","ie","538485","https://opencorporates.com/companies/ie/538485","False"
"","","","","","","","","J. Yng","2016-11-23T23:35:16+00:00","https://opencorporates.com/users/11422","user","TNGC CHARLOTTE LLC","us_ny","4161172","https://opencorporates.com/companies/us_ny/4161172","False"
"","","","","","","","","J. Yng","2016-11-23T23:35:21+00:00","https://opencorporates.com/users/11422","user","TNGC CHARLOTTE LLC","us_de","5054886","https://opencorporates.com/companies/us_de/5054886","null"
"","","","","","","","","J. Yng","2016-11-23T23:35:55+00:00","https://opencorporates.com/users/11422","user","TNGC DUTCHESS COUNTY LLC","us_ny","3884087","https://opencorporates.com/companies/us_ny/3884087","False"
"","","","","","","","","J. Yng","2016-11-23T23:36:00+00:00","https://opencorporates.com/users/11422","user","TNGC DUTCHESS COUNTY LLC","us_de","4620556","https://opencorporates.com/companies/us_de/4620556","null"
"","","","","","","","","J. Yng","2016-11-23T23:36:30+00:00","https://opencorporates.com/users/11422","user","TNGC JUPITER MANAGEMENT LLC","us_fl","M14000005062","https://opencorporates.com/companies/us_fl/M14000005062","True"
"","","","","","","","","J. Yng","2016-11-23T23:36:36+00:00","https://opencorporates.com/users/11422","user","TNGC JUPITER MANAGEMENT LLC","us_de","5559291","https://opencorporates.com/companies/us_de/5559291","null"
"","","","","","","","","J. Yng","2016-11-23T23:36:58+00:00","https://opencorporates.com/users/11422","user","TNGC PINE HILL LLC","us_nj","0600352387","https://opencorporates.com/companies/us_nj/0600352387","null"
"","","","","","","","","J. Yng","2016-11-23T23:37:02+00:00","https://opencorporates.com/users/11422","user","TNGC PINE HILL LLC","us_de","4601974","https://opencorporates.com/companies/us_de/4601974","null"
"","","","","","","","","J. Yng","2016-11-23T23:37:41+00:00","https://opencorporates.com/users/11422","user","TRUMP 767 MEZZANINE, LLC","us_de","3423397","https://opencorporates.com/companies/us_de/3423397","null"
"","","","","","","","","J. Yng","2016-11-23T23:37:48+00:00","https://opencorporates.com/users/11422","user","TRUMP 767 OWNER, LLC","us_de","3423392","https://opencorporates.com/companies/us_de/3423392","null"
"","","","","","","","","J. Yng","2016-11-23T23:37:54+00:00","https://opencorporates.com/users/11422","user","TRUMP 767 OWNER, LLC","us_ny","2673121","https://opencorporates.com/companies/us_ny/2673121","True"
"","","","","","","","","J. Yng","2016-11-23T23:38:05+00:00","https://opencorporates.com/users/11422","user","TRUMP 767 MEZZANINE, LLC","us_ny","2672877","https://opencorporates.com/companies/us_ny/2672877","True"
"","","","","","","","","J. Yng","2016-11-23T23:39:11+00:00","https://opencorporates.com/users/11422","user","TRUMP AC CASINO MARKS LLC","us_de","4855565","https://opencorporates.com/companies/us_de/4855565","null"
"","","","","","","","","J. Yng","2016-11-23T23:39:15+00:00","https://opencorporates.com/users/11422","user","TRUMP AC CASINO MARKS LLC","us_nj","0600363154","https://opencorporates.com/companies/us_nj/0600363154","null"
"","","","","","","","","Alex Skene","2016-11-24T14:13:59+00:00","https://opencorporates.com/users/30315","user","806 ACQUISITION LLC","us_ca","200913110285","https://opencorporates.com/companies/us_ca/200913110285","True"
"","","","","","","","","Alex Skene","2016-11-24T14:14:16+00:00","https://opencorporates.com/users/30315","user","806 ACQUISITION LLC","us_de","4559736","https://opencorporates.com/companies/us_de/4559736","null"
"","","","","","","","","Alex Skene","2016-11-24T14:16:19+00:00","https://opencorporates.com/users/30315","user","DJTJR ACQUISITIONS I LLC","us_ut","6149696-0161","https://opencorporates.com/companies/us_ut/6149696-0161","True"
"","","","","","","","","Alex Skene","2016-11-24T14:16:25+00:00","https://opencorporates.com/users/30315","user","DJTJR ACQUISITIONS I LLC","us_de","3812382","https://opencorporates.com/companies/us_de/3812382","null"
"","","","","","","","","J. Yng","2016-11-25T21:24:28+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS ASIA LLC","us_de","4512536","https://opencorporates.com/companies/us_de/4512536","null"
"","","","","","","","","J. Yng","2016-11-25T21:24:38+00:00","https://opencorporates.com/users/11422","user","Trump Marks Asia LLC","us_va","T0417917","https://opencorporates.com/companies/us_va/T0417917","False"
"","","","","","","","","J. Yng","2016-11-25T21:24:51+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS BANGKOK LLC","us_de","4580657","https://opencorporates.com/companies/us_de/4580657","null"
"","","","","","","","","J. Yng","2016-11-25T21:25:38+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS COZUMEL CORP","us_de","4350447","https://opencorporates.com/companies/us_de/4350447","null"
"","","","","","","","","J. Yng","2016-11-25T21:25:53+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS COZUMEL LLC","us_de","4350242","https://opencorporates.com/companies/us_de/4350242","null"
"","","","","","","","","J. Yng","2016-11-25T21:26:04+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS DALLAS CORP","us_de","4346271","https://opencorporates.com/companies/us_de/4346271","null"
"","","","","","","","","J. Yng","2016-11-25T21:26:16+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS DALLAS LLC","us_de","4345733","https://opencorporates.com/companies/us_de/4345733","null"
"","","","","","","","","J. Yng","2016-11-25T21:26:34+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS FINE FOODS LLC","us_de","4729828","https://opencorporates.com/companies/us_de/4729828","null"
"","","","","","","","","J. Yng","2016-11-25T21:26:49+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS FINE FOODS LLC","us_ny","3870620","https://opencorporates.com/companies/us_ny/3870620","False"
"","","","","","","","","J. Yng","2016-11-25T21:26:59+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS FINE FOODS LLC","us_ny","3870620","https://opencorporates.com/companies/us_ny/3870620","False"
"","","","","","","","","J. Yng","2016-11-25T21:27:14+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS GOLF SWING LLC","us_de","4518524","https://opencorporates.com/companies/us_de/4518524","null"
"","","","","","","","","J. Yng","2016-11-25T21:27:27+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS GOLF SWING MEMBER CORP","us_de","4518519","https://opencorporates.com/companies/us_de/4518519","null"
"","","","","","","","","J. Yng","2016-11-25T21:27:44+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS HOLDINGS LP","us_de","3978720","https://opencorporates.com/companies/us_de/3978720","null"
"","","","","","","","","J. Yng","2016-11-25T21:27:57+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS HOLDINGS LP","us_ny","3231066","https://opencorporates.com/companies/us_ny/3231066","False"
"","","","","","","","","J. Yng","2016-11-25T21:28:52+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS LLC","us_ny","3281763","https://opencorporates.com/companies/us_ny/3281763","False"
"","","","","","","","","J. Yng","2016-11-25T21:29:01+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS LLC","us_de","3931961","https://opencorporates.com/companies/us_de/3931961","null"
"","","","","","","","","J. Yng","2016-11-25T21:29:19+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MENSWEAR LLC","us_de","4724723","https://opencorporates.com/companies/us_de/4724723","null"
"","","","","","","","","J. Yng","2016-11-25T21:29:30+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MENSWEAR LLC","us_ny","3870677","https://opencorporates.com/companies/us_ny/3870677","False"
"","","","","","","","","J. Yng","2016-11-25T21:29:44+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MMA, LLC","us_de","4573293","https://opencorporates.com/companies/us_de/4573293","null"
"","","","","","","","","J. Yng","2016-11-25T21:29:59+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MMA MEMBER CORP","us_de","4573292","https://opencorporates.com/companies/us_de/4573292","null"
"","","","","","","","","J. Yng","2016-11-25T21:30:10+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MMA, LLC","us_ny","3695157","https://opencorporates.com/companies/us_ny/3695157","True"
"","","","","","","","","J. Yng","2016-11-25T21:30:22+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MMA, LLC","us_ca","200819410206","https://opencorporates.com/companies/us_ca/200819410206","True"
"","","","","","","","","J. Yng","2016-11-25T21:30:30+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MTG LLC","us_de","4374126","https://opencorporates.com/companies/us_de/4374126","null"
"","","","","","","","","J. Yng","2016-11-25T21:30:40+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MTG LLC","us_ny","3560965","https://opencorporates.com/companies/us_ny/3560965","False"
"","","","","","","","","J. Yng","2016-11-25T21:30:56+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS NEW ORLEANS CORP","us_de","4370764","https://opencorporates.com/companies/us_de/4370764","null"
"","","","","","","","","J. Yng","2016-11-25T21:30:56+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS NEW ORLEANS CORP","us_de","4370764","https://opencorporates.com/companies/us_de/4370764","null"
"","","","","","","","","J. Yng","2016-11-25T21:31:08+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS NEW ORLEANS LLC","us_de","4370355","https://opencorporates.com/companies/us_de/4370355","null"
"","","","","","","","","J. Yng","2016-11-25T21:31:54+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS PRODUCTS LLC","us_de","4871075","https://opencorporates.com/companies/us_de/4871075","null"
"","","","","","","","","J. Yng","2016-11-25T21:32:04+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS PRODUCTS LLC","us_ny","4001965","https://opencorporates.com/companies/us_ny/4001965","False"
"","","","","","","","","J. Yng","2016-11-25T21:32:14+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS SOUTH AFRICA LLC","us_de","4600201","https://opencorporates.com/companies/us_de/4600201","null"
"","","","","","","","","J. Yng","2016-11-25T21:32:22+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS SOUTH AFRICA MEMBER CORP","us_de","4600199","https://opencorporates.com/companies/us_de/4600199","null"
"","","","","","","","","J. Yng","2016-11-26T02:07:34+00:00","https://opencorporates.com/users/11422","user","DJT 3 HOLDINGS LLC","us_fl","M12000001727","https://opencorporates.com/companies/us_fl/M12000001727","False"
"","","","","","","","","J. Yng","2016-11-26T02:09:20+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS LLC","us_ca","201208810410","https://opencorporates.com/companies/us_ca/201208810410","False"
"","","","","","","","","J. Yng","2016-11-26T02:10:07+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS LLC","us_nv","E0547172013-8","https://opencorporates.com/companies/us_nv/E0547172013-8","False"
"","","","","","","","","J. Yng","2016-11-26T02:10:35+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS LLC","us_ny","4108795","https://opencorporates.com/companies/us_ny/4108795","False"
"","","","","","","","","J. Yng","2016-11-26T02:10:55+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS LLC","us_dc","EXTUID_4131066","https://opencorporates.com/companies/us_dc/EXTUID_4131066","False"
"","","","","","","","","J. Yng","2016-11-26T02:11:27+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS MANAGING MEMBER LLC","us_dc","EXTUID_4131070","https://opencorporates.com/companies/us_dc/EXTUID_4131070","False"
"","","","","","","","","J. Yng","2016-11-26T02:11:55+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS MANAGING MEMBER LLC","us_nj","0600384569","https://opencorporates.com/companies/us_nj/0600384569","null"
"","","","","","","","","J. Yng","2016-11-26T02:12:12+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS MANAGING MEMBER LLC","us_ca","201208910112","https://opencorporates.com/companies/us_ca/201208910112","False"
"","","","","","","","","J. Yng","2016-11-26T02:12:30+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS MANAGING MEMBER LLC","us_ny","4108852","https://opencorporates.com/companies/us_ny/4108852","False"
"","","","","","","","","J. Yng","2016-11-26T02:14:52+00:00","https://opencorporates.com/users/11422","user","DJT Holdings Managing Member LLC","us_va","T0469611","https://opencorporates.com/companies/us_va/T0469611","False"
"","","","","","","","","J. Yng","2016-11-26T02:15:04+00:00","https://opencorporates.com/users/11422","user","DJT Holdings Managing Member LLC","us_nc","1309245","https://opencorporates.com/companies/us_nc/1309245","False"
"","","","","","","","","J. Yng","2016-11-26T02:21:26+00:00","https://opencorporates.com/users/11422","user","TRUMP CLASSIC CARS LLC","us_nj","0600363151","https://opencorporates.com/companies/us_nj/0600363151","null"
"","","","","","","","","J. Yng","2016-11-26T02:21:42+00:00","https://opencorporates.com/users/11422","user","TRUMP CLASSIC CARS LLC","us_de","4840847","https://opencorporates.com/companies/us_de/4840847","null"
"","","","","","","","","J. Yng","2016-11-26T02:21:50+00:00","https://opencorporates.com/users/11422","user","TRUMP CLASSIC CARS MEMBER CORP","us_nj","0101010666","https://opencorporates.com/companies/us_nj/0101010666","null"
"","","","","","","","","J. Yng","2016-11-26T02:21:57+00:00","https://opencorporates.com/users/11422","user","TRUMP CLASSIC CARS MEMBER CORP","us_de","4840846","https://opencorporates.com/companies/us_de/4840846","null"
"","","","","","","","","J. Yng","2016-11-26T02:25:10+00:00","https://opencorporates.com/users/11422","user","TRUMP RUFFIN TOWER I, LLC","us_ca","200515310127","https://opencorporates.com/companies/us_ca/200515310127","True"
